mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,chroma1,chroma2,chroma3,chroma4,chroma5,chroma6,chroma7,chroma8,chroma9,chroma10,chroma11,chroma12,spectral_contrast1,spectral_contrast2,spectral_contrast3,spectral_contrast4,spectral_contrast5,spectral_contrast6,spectral_contrast7,spectral_centroid,tempo,onset_env_mean,onset_env_std,f0_mean,f0_std,label
-178.50600891113282,143.47742767333983,-29.470445656776427,32.0713924407959,-21.090196800231933,8.05682601928711,-15.893891143798829,8.715981817245483,-5.388895010948181,0.9326602697372437,-3.745419144630432,3.2348058223724365,-4.113035583496094,-1.1313097216188908,-1.2632083773612977,-2.7080458045005797,-0.511739706993103,-2.0354074060916902,-0.5509294599294663,-5.24291501045227,0.3940716803073883,0.16100618988275528,0.19784340560436248,0.39650613963603976,0.3938327819108963,0.403093284368515,0.2710056722164154,0.3169658243656158,0.20759049206972122,0.19353355914354325,0.3093037188053131,0.37433539927005766,16.181225710565652,16.231854958003154,21.26879264190414,21.547784696794828,18.751639063709604,17.7651332945862,35.43620720973199,1413.1171957699466,[152.6899858],1.9036674499511719,3.1206254959106445,210.2527587890625,85.13316040039062,blues
-289.65842895507814,126.38802795410156,3.3172541856765747,35.652619171142575,-0.5389960765838623,16.115714645385744,-6.033367681503296,9.623462677001953,-0.04860718250274658,7.257737064361573,-5.427223587036133,-2.78738329410553,-5.798750209808349,-6.637778282165527,-2.651824426651001,-3.029871869087219,-3.298567259311676,-1.9827057719230652,1.956810212135315,-5.04770245552063,0.2537455320358276,0.2301975041627884,0.30428661704063414,0.41159852147102355,0.652251148223877,0.5554649949073791,0.35728928446769714,0.34807658195495605,0.3486647725105286,0.3516235172748566,0.28389695584774016,0.3241748571395874,27.384728437490264,16.87074482911003,17.558745067484956,17.87178602031745,17.47187850761975,16.090813540301035,31.980141073236716,1354.4644987829713,[159.59903493],1.462021541595459,1.8884735107421875,145.558251953125,80.76549682617187,blues
-207.6349304199219,133.6804000854492,-16.16811752319336,61.593133544921876,-0.09369549751281739,13.061661911010741,0.508096718788147,-0.8708072483539582,-18.427259063720705,8.91589059829712,-2.9332412600517275,-0.17368580400943756,-0.011963573470711707,2.8637138977646828,-5.476621532440186,-9.330810546875,-9.365726661682128,-2.728450897336006,-1.4591395735740662,-5.917030668258667,0.2760403484106064,0.1644318461418152,0.2342102825641632,0.19637593924999236,0.20877832025289536,0.2712462246417999,0.2928550988435745,0.15714576691389084,0.1902337908744812,0.21720909476280212,0.4176155388355255,0.6413384735584259,16.97132634922959,18.867087157062173,20.89999977507849,20.080594503927443,21.61099223522211,22.76181808251843,33.29899587278717,1361.4900513524362,[127.421875],1.5075139045715331,1.8971452713012695,254.400244140625,51.48114013671875,blues
-210.83257751464845,125.67989501953124,9.119693040847778,48.182551574707034,5.313623476028442,16.547990608215333,-3.0971646070480348,7.802939319610596,-22.51577491760254,11.667103099822999,-6.42925763130188,-1.3618453383445739,-3.8360933303833007,9.323719215393066,-0.9445870399475098,-0.058422917127609254,-3.417048954963684,-1.2598645448684693,-2.1083112239837645,-7.438677883148193,0.13315479308366776,0.13915637135505676,0.1738012671470642,0.14914390742778777,0.1860903024673462,0.2343265563249588,0.16166645139455796,0.20872918367385865,0.34783077538013457,0.3799934685230255,0.6900798439979553,0.3996854662895203,17.197539671941048,18.534636173811307,21.67427302127608,18.78700870915818,19.593336543197356,19.183341718005035,34.83177451905625,1325.137088979184,[108.60224185],1.3694422721862793,1.4437569618225097,240.5385986328125,58.027679443359375,blues
-308.157568359375,117.11574096679688,8.407998633384704,48.54024124145508,14.055349922180175,17.89608497619629,1.1570517122745514,2.9580364167690276,-9.594607162475587,15.931661605834961,7.0633320808410645,2.701610940694809,4.6422089576721195,9.551297187805176,0.47953760623931885,0.8492847830057144,-0.07564353942871094,-3.722211456298828,-0.7254443824291229,-2.259394806623459,0.31696864366531374,0.2984342843294144,0.31345955580472945,0.2492942988872528,0.28431964218616484,0.32977929413318635,0.256998336315155,0.22946127653121948,0.27546476721763613,0.34914177656173706,0.5860550940036774,0.5054506123065948,17.822096787722465,19.662416253306283,23.538039203784837,19.467861732665423,20.427174228913735,19.386573378922236,30.660201085784365,1174.3541946049256,[124.21312852],1.385404682159424,1.4395787239074707,206.58935546875,87.31057739257812,blues
-240.9434600830078,123.38899993896484,-7.371354389190674,45.43167495727539,2.876177930831909,16.86862716674805,2.5348761796951296,4.5226581454277035,-19.39386978149414,14.615651321411132,1.8601627618074417,0.4155238211154938,-1.6641527503728866,4.961203956604004,-5.704055905342102,-4.585340774059295,-7.652818202972412,-4.256904125213623,1.373236733675003,-1.6989390134811402,0.2937556266784668,0.16428920179605483,0.2385888308286667,0.24004091322422028,0.27991047501564026,0.29862029254436495,0.2670793354511261,0.17440969198942186,0.18932307362556458,0.23760387897491456,0.3330699861049652,0.5248127520084381,16.916690234622287,18.627217602185542,21.033595632849035,19.75205218347234,20.279797443196287,19.995241676827067,32.972369277389284,1420.0072138253622,[127.73935945],1.4501543998718263,1.4019214630126953,249.8314453125,55.67227783203125,blues
-235.2037780761719,122.76394653320312,-5.139417886734009,41.41419525146485,1.9058773040771484,20.658084106445312,-5.463711929321289,6.117680549621582,-16.614163208007813,19.05657043457031,0.4099183797836304,3.8812034845352175,-2.4301645517349244,9.52489185333252,-1.1904452085494994,-3.0390218615531923,-5.20932970046997,0.6309789896011353,0.7737571418285369,-1.6965571761131286,0.24296342134475707,0.18157626688480377,0.14967093914747237,0.2236657917499542,0.4105970740318298,0.27790263295173645,0.25391641855239866,0.32987295687198637,0.457541698217392,0.5705324530601501,0.3229188323020935,0.24720463156700134,16.87308105162964,18.00307098717551,20.973622862440497,18.68548107619419,20.196373704287037,18.576382198326087,33.75400437606106,1454.443383087887,[175.24714543],1.4022176742553711,1.3192272186279297,216.345556640625,70.65284423828125,blues
-246.7743682861328,142.41121520996094,-4.678720191121101,62.00338592529297,17.160302734375,11.313657188415528,2.1938932657241823,1.7288745000958443,-17.44314651489258,7.545602893829345,6.502574062347412,-3.4278760671615602,1.214203381538391,6.194256782531738,-3.157581162452698,-4.749227142333984,-2.9905572891235352,-2.1802841275930405,0.11963770687580108,-4.240129184722901,0.307638019323349,0.21126673817634584,0.16026429384946822,0.1565648078918457,0.30452322363853457,0.26423461437225343,0.2520561575889587,0.31093459129333495,0.4183939814567566,0.5796408653259277,0.36675440073013305,0.3124731779098511,15.97673166590923,19.083505803451885,22.573774376340026,19.88541541363546,21.238343334767183,21.704742654532122,31.26521893215976,1091.1692856841014,[167.95898438],1.5695650100708007,1.7434406280517578,217.5623046875,66.04349975585937,blues
-255.4164794921875,109.0355438232422,11.348333740234375,46.57594223022461,2.880250096321106,25.316250228881835,-4.97317361831665,9.156586122512817,-19.95746269226074,15.280933952331543,-4.941435432434082,4.7273141026496885,-3.4506011843681335,10.094223880767823,0.30347633361816406,3.6741942524909974,-0.2946495532989502,5.049894464015961,3.715630316734314,-1.6734650254249572,0.1775242954492569,0.18076664507389067,0.19366893768310547,0.20936547517776488,0.2495787799358368,0.31868235766887665,0.293195903301239,0.2604936331510544,0.3301073431968689,0.3723045736551285,0.3503346681594849,0.3203549891710281,18.105311819070625,18.581019382077276,23.507888240101757,18.914457331933654,19.82967276814901,18.149336491576086,34.493052023184596,1537.656932528948,[106.99276908],1.2137674331665038,1.2153321266174317,235.4670654296875,85.8814697265625,blues
-238.18968200683594,140.32702026367187,-6.810735511779785,49.44857406616211,3.4034278869628904,10.542593669891357,-1.0777339562773705,-2.3499740600585937,-16.266469192504882,11.569606018066406,-1.3479926228523254,1.6067278623580932,1.0671580374240874,4.749241638183594,-0.8648243427276612,-5.844972276687622,-5.516615867614746,-1.3300906658172607,-3.6429702281951903,-4.511779022216797,0.19011859148740767,0.19354816079139708,0.15492564886808396,0.22610091269016266,0.3472177743911743,0.16090303510427476,0.13503339886665344,0.23090869188308716,0.42133596539497375,0.5628470063209534,0.2665645986795425,0.17319247722625733,16.419832045837417,18.206665353159018,22.549644169862063,19.29376198150738,20.683734746871874,20.66155327326292,31.965712660934294,1196.5723401511038,[123.046875],1.5578143119812011,1.7112718582153321,237.0953857421875,48.299810791015624,blues
-231.4419403076172,128.5796875,5.644725975394249,41.23885955810547,0.4893467783927917,18.820732498168944,-7.026811218261718,9.567651844024658,-19.39181594848633,15.028883361816407,-4.929560804367066,3.6610536158084868,-5.368455219268799,7.720105075836182,-7.026497459411621,-5.383220958709717,-5.208415126800537,-1.2163318186998366,-1.0943479537963867,1.9639852523803711,0.26577091217041016,0.17207533717155457,0.21708267331123351,0.2774361133575439,0.49864646792411804,0.27137793600559235,0.2216141164302826,0.33227247595787046,0.3883304178714752,0.30667261183261874,0.27856740057468415,0.41457111239433286,16.180941306974127,15.967833284699779,20.44551067711424,17.68904302347216,18.53614680914661,17.191015537099553,34.08029185923515,1391.0875544375435,[121.19092457],1.3848971366882323,1.3854920387268066,247.7510009765625,85.20020751953125,blues
-265.6275207519531,140.7268829345703,9.191426372528076,50.24387969970703,13.063825798034667,22.201585006713866,1.6237958550453186,2.7449998676776888,-17.179543876647948,17.24265251159668,2.216640555858612,-0.5103522121906281,1.004609966278076,7.012864875793457,-1.616448163986206,-1.9235870599746705,-4.075657510757447,0.7379236549139023,4.909539747238159,-0.7271562218666077,0.2401643306016922,0.19878903329372405,0.17850241363048552,0.20697283148765563,0.32567529678344725,0.4988831043243408,0.502328759431839,0.4460631012916565,0.4326347827911377,0.31943405866622926,0.2601524114608765,0.253573414683342,19.433203161093836,18.645072610684103,22.57076034801893,20.265479145901356,21.37030291232699,20.44168763115247,31.90330249792543,1049.1704638682324,[99.38401442],1.4671764373779297,1.6373710632324219,178.40771484375,79.70747680664063,blues
-236.40023498535157,139.61021881103517,-0.006984806060791016,52.13520889282226,5.485021460056305,16.94848499298096,2.5415729522705077,2.999238157272339,-15.873290634155273,18.988570785522462,3.2198408365249636,-0.6242955565452576,2.5462169110774995,6.431501054763794,-0.0467262864112854,-0.43666677474975585,-4.932410860061646,-2.1802741646766663,3.2944189310073853,-0.743790721334517,0.36149036288261416,0.2635650008916855,0.20440748184919358,0.23606550842523574,0.3210316479206085,0.473495352268219,0.379976162314415,0.337155818939209,0.28317229747772216,0.28544788956642153,0.2929490029811859,0.24588066041469575,18.590338657895124,17.968598343150134,22.77744676730417,20.323018417797357,21.400369578555267,22.003236604380923,32.82387408394708,1156.6740074357756,[97.17548077],1.5166160583496093,1.7851377487182618,207.5494140625,84.83045654296875,blues
-229.16299133300782,140.7761444091797,-17.361240005493165,66.20466461181641,2.79606169462204,14.593696022033692,-0.6207499027252197,0.4841852128505707,-9.83179817199707,-0.48347002267837524,-4.704728042986244,-7.859656763076782,-12.303191947937012,4.711518001556397,3.2061376571655273,0.8377735525369644,-3.526365351676941,-1.0368021950125694,7.336821365356445,-3.0148042678833007,0.2091045379638672,0.27304068207740784,0.18886396884918213,0.2182677060365677,0.48261839151382446,0.22045128643512726,0.12604251354932786,0.1667574793100357,0.289530086517334,0.6506306529045105,0.35924583673477173,0.19113172292709352,16.030519882137117,19.35560427719819,24.172777752763793,21.178541927242385,20.529249373611812,20.54362667650644,30.421629454821662,1211.706078735285,[159.32992788],1.429875659942627,1.497678852081299,246.669384765625,73.96546630859375,blues
-276.49986877441404,133.80338439941406,-9.530202865600586,73.34928436279297,10.353300857543946,12.1268705368042,5.2967808723449705,0.7867218971252441,-2.3587756395339965,-0.8648913145065308,2.6806761026382446,0.9068294882774353,-1.5162708759307861,2.5671172738075256,4.144551491737365,-1.7234996914863587,-10.188891315460205,-7.081899833679199,-0.6556743025779724,-2.035050630569458,0.2791108459234238,0.242097806930542,0.22689228653907775,0.1876176491379738,0.20635661035776137,0.19826803356409073,0.10280829519033433,0.09698165878653527,0.17525558173656464,0.3955915689468384,0.6054787695407867,0.46197099685668946,16.021924233589882,21.692037001927858,23.821270154785708,20.097080937540323,20.0674933362588,21.233545924304458,28.571518243427004,1121.0941045114077,[129.7352901],1.6067977905273438,1.7301029205322265,219.66376953125,65.948828125,blues
-252.4747283935547,135.63124084472656,-3.867977499961853,71.00379486083985,13.701257705688477,8.412777996063232,3.159973216056824,4.231088948249817,-1.1550660282373428,0.46706976294517516,-2.569951069355011,-2.3823951482772827,-3.70746967792511,4.976010751724243,7.360121822357177,-0.3266632080078125,-2.441872964799404,-3.182960772514343,1.3784713983535766,-1.2292170882225038,0.2527585357427597,0.19873904287815095,0.26620878279209137,0.18872327506542205,0.22632837891578675,0.3096712440252304,0.14387015700340272,0.10768237560987473,0.1687153935432434,0.4011572778224945,0.776609992980957,0.4471452534198761,14.478997722047865,18.395286463309272,22.76215246193903,20.243198568499245,20.16193342891537,20.722015817071753,29.91615216189494,1113.7077762796605,[164.71454327],1.455368995666504,1.6693655014038087,211.3476806640625,82.31387939453126,blues
-295.0876220703125,121.97090759277344,-1.8182498276233674,61.80934295654297,8.668641471862793,14.850323581695557,2.881860966980457,6.739700794219971,-3.093835625052452,4.113771474361419,3.38715500831604,-3.2466952800750732,1.8092879891395568,2.250278377532959,4.008981442451477,2.7143561124801634,-4.173968040943146,-0.16035017967224122,6.653748226165772,2.7006697356700897,0.3216288238763809,0.24396894574165345,0.1799578219652176,0.15505405366420746,0.2911821275949478,0.3110600858926773,0.17094739824533461,0.16069781482219697,0.21480948925018312,0.3396217882633209,0.48809927701950073,0.47451514601707456,17.549434420528634,19.828970293453146,23.059829071437104,21.070866388422726,21.600428186754076,20.356563926993992,29.73303956012945,1201.3277071592097,[82.31240549],1.5237367630004883,1.9099210739135741,202.2289794921875,94.24733276367188,blues
-230.78702697753906,134.31116790771483,-27.09939250946045,73.75247039794922,-2.3887292623519896,10.941105484962463,-2.260034780204296,4.835472571849823,-8.782938861846924,-7.084713506698608,-4.59029529094696,-2.819800591468811,-1.5926368832588196,1.2761615872383119,-2.300679016113281,1.9379773259162902,-7.196320343017578,-8.316266775131226,4.410995531082153,0.6473821878433228,0.38593279421329496,0.2448379933834076,0.2798709809780121,0.2601325258612633,0.41441390514373777,0.27566899061203004,0.19679859578609465,0.13330288827419282,0.16605916023254394,0.2147626757621765,0.3361980259418488,0.5654190063476563,18.360656002421724,19.825829924891245,24.43911711404082,22.05946393044575,22.336378711862174,22.825246544546907,30.590945175900345,1392.1749178632258,[113.71844952],1.3194427490234375,1.2024555206298828,232.2143310546875,84.55617065429688,blues
-251.90362854003905,143.2144805908203,-20.259616470336915,60.925330352783206,16.472078704833983,13.56864013671875,1.431006097793579,3.0485447883605956,-10.228712844848634,-1.4765079498291016,-4.2372160911560055,-1.6453695952892304,-1.7534585446119308,-1.9239416360855102,2.360171067714691,-5.902136516571045,-12.095923042297363,-7.739271354675293,-0.35074390918016435,-3.3483883142471313,0.2568154573440552,0.24138871133327483,0.23897354006767274,0.18391196727752684,0.2599435061216354,0.25838596522808077,0.1312274932861328,0.12174873352050782,0.22174532115459442,0.449711412191391,0.5816094219684601,0.3950981080532074,15.059748055482377,20.137317927651015,22.79755418361546,20.06493428707471,20.13950850862173,21.003773037991028,30.07991160644675,1117.470105365203,[104.22070312],1.5159220695495605,1.5870920181274415,221.80478515625,59.59927978515625,blues
-234.3343505859375,102.3599838256836,16.625671005249025,24.67725715637207,1.1053528003394604,26.780701446533204,-17.825647926330568,15.950413131713868,-23.064114379882813,5.171619725227356,-23.862318420410155,-5.42582368850708,-5.649358797073364,1.5694574236869812,-6.235639905929565,-7.885060787200928,-11.727336502075195,-6.401715898513794,-10.281867027282715,-13.794740676879883,0.276373016834259,0.35395662784576415,0.470902556180954,0.42215471863746645,0.2827767223119736,0.22949852645397187,0.19974664747714996,0.22007053196430207,0.24202267527580262,0.315703284740448,0.18907103836536407,0.16229094117879866,35.146674945825296,21.377408309938023,25.298243821522288,21.723393818159106,21.369024827919993,19.702452058890827,39.83036872189638,1650.1970621730877,[146.86292146],1.5290864944458007,1.6027694702148438,177.0162353515625,50.7109619140625,blues
-207.1338653564453,118.54381103515625,22.718264389038087,28.88848419189453,-1.5897695541381835,19.40814628601074,-22.32538185119629,18.318045234680177,-25.91476058959961,2.5554342031478883,-18.086964797973632,-7.615547752380371,-17.797668266296387,-7.7978023290634155,-8.814913296699524,-15.265958023071288,-15.420590591430663,-9.462544250488282,-10.143983459472656,-17.640622520446776,0.2464059442281723,0.16306782960891725,0.19459246695041657,0.27067074477672576,0.28614813685417173,0.46698322892189026,0.38372149467468264,0.3924915611743927,0.22579612135887145,0.16360750794410706,0.20890704840421676,0.1681232988834381,36.3722918830934,21.536997371627272,24.402087772343084,22.689223427383673,21.471855107548002,20.49572132208207,39.99497264703109,1379.0842175428252,[127.1754762],1.3535967826843263,1.1592000007629395,186.8324462890625,46.68026428222656,blues
-222.3241729736328,112.08067016601562,17.579459762573244,31.801548767089844,2.3979311108589174,23.365676498413087,-21.15584030151367,12.874547290802003,-27.010134124755858,-3.641866683959961,-26.93504066467285,-12.47416067123413,-13.118609046936035,-1.4023788750171662,-7.577038812637329,-6.299742412567139,-14.917816162109375,-11.464629745483398,-11.196031379699708,-13.26699514389038,0.13598842471837996,0.28448212146759033,0.4475861668586731,0.3340805500745773,0.1579209715127945,0.10422529876232148,0.20051949024200438,0.2936405412852764,0.2530654579401016,0.41391963362693784,0.2547536253929138,0.18094090819358827,35.85095795510095,22.690217463207578,27.510616159118644,23.650969307582578,23.253283064448265,21.596539483933135,39.985051617307604,1333.245303628999,[133.64945639],1.3319496154785155,1.2754582405090331,194.56531982421876,50.5420654296875,blues
-289.76543579101565,108.07749938964844,17.30543212890625,25.00949172973633,4.300764656066894,26.787020874023437,-14.75789966583252,13.663740539550782,-13.009139442443848,2.5313924312591554,-16.44064998626709,-5.87992525100708,-12.376420593261718,-2.3521337487734852,-7.810042047500611,-15.36433448791504,-11.151256275177001,-10.636089706420899,-18.589672088623047,-18.950370025634765,0.35439967513084414,0.22941311597824096,0.19566313028335572,0.17726782858371734,0.21774672865867614,0.2959973305463791,0.3119574159383774,0.43930224180221555,0.28430153131484986,0.24627517759799958,0.2967997074127197,0.2735529810190201,36.62271656138529,24.38331023435535,23.663326488950304,22.36949926755499,23.350350615179273,20.60127036088316,36.60795556368411,1310.5391160013567,[95.09662829],1.1794211387634277,1.455244255065918,160.18681640625,42.39385986328125,blues
-238.7764434814453,109.19289093017578,33.854689025878905,30.491276931762695,-0.785695093870163,27.486228942871094,-21.57632541656494,14.416242218017578,-24.642124557495116,-1.5757761240005492,-28.128968048095704,-11.0104736328125,-16.57631187438965,-7.419644546508789,-12.83764705657959,-15.161847686767578,-13.777750396728516,-7.251083135604858,-10.095635223388673,-13.197886085510254,0.3171518534421921,0.21956518590450286,0.17643233090639115,0.15565148890018463,0.24463171660900115,0.45747717618942263,0.3215647429227829,0.24040233641862868,0.21993082463741304,0.27208864092826845,0.279685465991497,0.25774681717157366,37.0376456078074,21.585322860330958,25.5847183242788,23.201673640774327,21.323202277991488,20.985329999288126,39.67998396905473,1431.786957724805,[113.27872243],1.3709724426269532,1.362673854827881,188.79833984375,53.94681396484375,blues
